source_node_index,target_node_index,source_iz_code,target_iz_code,multimodal_distance_km,shortest_mode,neighbour_rank,weight
17,14,S02001859,S02001856,1.456695609369816,bicycle,2,0.38676604532019515
17,19,S02001859,S02001861,1.7091946362132318,bicycle,3,0.328048408390138
17,20,S02001859,S02001862,2.026301145662344,bicycle,4,0.2667657103399962
17,111,S02001859,S02001953,2.2231676701687224,walking,5,0.23462555648685796
18,19,S02001860,S02001861,1.1700254266653674,bicycle,1,0.46626882443574175
18,17,S02001860,S02001859,1.1827070304222238,road,2,0.4624287359672955
18,20,S02001860,S02001862,1.2318765533619407,walking,3,0.4478364959662095
18,15,S02001860,S02001857,2.28693446583399,walking,4,0.2250691041185309
18,14,S02001860,S02001856,2.452327805813216,walking,5,0.202057387100256
19,18,S02001861,S02001860,1.1700254266653674,bicycle,1,0.46626882443574175
19,17,S02001861,S02001859,1.7091946362132313,walking,2,0.32804840839013805
19,93,S02001861,S02001935,1.7398215771511676,walking,3,0.3215615106243931
19,94,S02001861,S02001936,1.8307040219720165,walking,4,0.30305760521108016
19,48,S02001861,S02001890,1.8825634008707723,walking,5,0.2929800578734851
20,18,S02001862,S02001860,1.2318765533619407,walking,1,0.4478364959662095
20,17,S02001862,S02001859,2.0263011456623445,walking,2,0.26676571033999613
20,15,S02001862,S02001857,2.0435589889884747,walking,3,0.2637803261157172
20,16,S02001862,S02001858,2.0465429874719905,walking,4,0.2632675311722852
20,19,S02001862,S02001861,2.181965104089905,walking,5,0.24101513723223683
21,22,S02001863,S02001864,0.9582188382797642,road,1,0.5353308270777509
21,26,S02001863,S02001868,1.6100780271557014,walking,2,0.3499522667100362
21,27,S02001863,S02001869,1.8573192657510504,bicycle,3,0.2978430479191514
21,28,S02001863,S02001870,2.069987308001813,walking,4,0.259273195515901
21,23,S02001863,S02001865,2.0796668254341006,walking,5,0.25764177246909425
22,21,S02001864,S02001863,0.9582188382797642,road,1,0.5353308270777509
22,26,S02001864,S02001868,0.9963984387199616,walking,2,0.5221669556522198
22,23,S02001864,S02001865,1.2591685909469241,walking,3,0.439936594129652
22,28,S02001864,S02001870,1.6689201259464357,bicycle,4,0.33677830270501097
22,24,S02001864,S02001866,1.7067046795255807,bicycle,5,0.3285815070405826
23,24,S02001865,S02001866,0.6331683380453687,walking,1,0.6617287522606637
23,26,S02001865,S02001868,0.9874357453080642,walking,2,0.5252278118416498
23,22,S02001865,S02001864,1.2591685909469241,walking,3,0.439936594129652
23,47,S02001865,S02001889,1.596433549132331,walking,4,0.3530799625811272
23,25,S02001865,S02001867,1.599218797617406,bicycle,5,0.3524392431590726
24,23,S02001866,S02001865,0.6331683380453687,road,1,0.6617287522606637
24,26,S02001866,S02001868,1.5448148149838483,walking,2,0.36516743870143387
24,22,S02001866,S02001864,1.7067046795255805,walking,3,0.32858150704058264
24,45,S02001866,S02001887,1.7923943972145162,road,4,0.31072405757857535
24,47,S02001866,S02001889,1.8196285152940266,walking,5,0.3052543686982152
25,30,S02001867,S02001872,0.8645962029571554,walking,1,0.5690326383105282
25,45,S02001867,S02001887,0.8912521358839234,walking,2,0.5592267458322284
25,44,S02001867,S02001886,0.9412268237520988,road,3,0.5412956934878161
25,29,S02001867,S02001871,1.2057618857883707,walking,4,0.45552837463413814
25,26,S02001867,S02001868,1.3682406756332175,bicycle,5,0.40973184192659295
26,23,S02001868,S02001865,0.9874357453080644,walking,1,0.5252278118416497
26,22,S02001868,S02001864,0.9963984387199616,bicycle,2,0.5221669556522198
26,29,S02001868,S02001871,1.0394468307835774,bicycle,3,0.507712227927138
26,28,S02001868,S02001870,1.1557856107734354,bicycle,4,0.4706187714157902
26,30,S02001868,S02001872,1.3406790341038222,walking,5,0.4171626960037343
27,28,S02001869,S02001870,1.0673994694737867,bicycle,1,0.49854129702118477
27,29,S02001869,S02001871,1.4019079199117155,road,2,0.40083422375507216
27,31,S02001869,S02001873,1.5127766133562042,walking,3,0.3728770071804151
27,26,S02001869,S02001868,1.6661945640266176,bicycle,4,0.3373774193485532
27,21,S02001869,S02001863,1.85731926575105,bicycle,5,0.29784304791915156
28,29,S02001870,S02001871,0.611722401087206,road,1,0.6710482100288289
28,27,S02001870,S02001869,1.0673994694737865,road,2,0.4985412970211848
28,30,S02001870,S02001872,1.1140985325763229,bicycle,3,0.4835879480053996
28,26,S02001870,S02001868,1.1557856107734354,bicycle,4,0.4706187714157902
28,31,S02001870,S02001873,1.2568121401408172,walking,5,0.44061315583351657
29,28,S02001871,S02001870,0.6117224010872059,walking,1,0.6710482100288289
29,30,S02001871,S02001872,0.7216240300801142,bicycle,2,0.6246380189149568
29,31,S02001871,S02001873,1.0364355915571408,walking,3,0.5087101912405411
29,26,S02001871,S02001868,1.0394468307835776,bicycle,4,0.5077122279271379
29,25,S02001871,S02001867,1.2057618857883705,walking,5,0.45552837463413826
30,29,S02001872,S02001871,0.7216240300801142,walking,1,0.6246380189149568
30,25,S02001872,S02001867,0.8645962029571552,walking,2,0.5690326383105283
30,28,S02001872,S02001870,1.1140985325763229,walking,3,0.4835879480053996
30,31,S02001872,S02001873,1.241168565497228,walking,4,0.44513104707438533
30,26,S02001872,S02001868,1.340679034103822,walking,5,0.41716269600373435
31,29,S02001873,S02001871,1.036435591557141,walking,1,0.5087101912405411
31,34,S02001873,S02001876,1.2025645193485097,bicycle,2,0.45647916748092404
31,30,S02001873,S02001872,1.2411685654972275,walking,3,0.4451310470743855
31,28,S02001873,S02001870,1.2568121401408172,walking,4,0.44061315583351657
31,27,S02001873,S02001869,1.512776613356205,walking,5,0.3728770071804149
32,0,S02001874,S02001842,1.3391820782578259,bicycle,1,0.417570124749411
32,33,S02001874,S02001875,1.4281250205750522,bicycle,2,0.3940395676340457
32,1,S02001874,S02001843,1.730287483789898,walking,3,0.3235669957947324
32,3,S02001874,S02001845,2.2924366332838817,bicycle,4,0.22426299098107527
32,5,S02001874,S02001847,2.598088906324809,walking,5,0.18373573948889932
33,32,S02001875,S02001874,1.4281250205750522,bicycle,1,0.3940395676340457
33,34,S02001875,S02001876,1.6265509824570663,walking,2,0.34621309871531386
33,0,S02001875,S02001842,2.2297920241634013,walking,3,0.23361419512290746
33,31,S02001875,S02001873,2.2415605014104,walking,4,0.2318282039673623
33,1,S02001875,S02001843,2.9243996556807135,walking,5,0.1485179593821376
34,31,S02001876,S02001873,1.2025645193485097,walking,1,0.45647916748092404
34,33,S02001876,S02001875,1.6265509824570668,bicycle,2,0.3462130987153137
34,35,S02001876,S02001877,1.7658110378609226,road,3,0.31615755844958704
34,29,S02001876,S02001871,1.84582971101222,walking,4,0.3000830265769188
34,36,S02001876,S02001878,1.9268879652181878,bicycle,5,0.2846327529619898
35,36,S02001877,S02001878,1.0876086359570492,walking,1,0.49201425851153574
35,44,S02001877,S02001886,1.2023045634672918,bicycle,2,0.45655655708731885
35,25,S02001877,S02001867,1.6597234027853056,walking,3,0.33880414386066676
35,30,S02001877,S02001872,1.746355455926221,road,4,0.3201942999323526
35,34,S02001877,S02001876,1.765811037860923,walking,5,0.31615755844958693
36,35,S02001878,S02001877,1.0876086359570496,walking,1,0.4920142585115356
36,44,S02001878,S02001886,1.1893958218255407,road,2,0.4604160739130337
36,37,S02001878,S02001879,1.626232981260784,walking,3,0.3462849016999349
36,34,S02001878,S02001876,1.9268879652181874,bicycle,4,0.2846327529619899
36,45,S02001878,S02001887,1.9688745051059733,walking,5,0.27694519816309343
37,41,S02001879,S02001883,1.132233721688575,bicycle,1,0.4779025972172106
37,42,S02001879,S02001884,1.430976042134444,bicycle,2,0.39330765053260275
37,43,S02001879,S02001885,1.5153191910546882,bicycle,3,0.37225926812254684
37,44,S02001879,S02001886,1.5332519004544922,walking,4,0.36793134284105095
37,36,S02001879,S02001878,1.6262329812607839,walking,5,0.3462849016999349
38,39,S02001880,S02001881,1.3695291271909986,walking,1,0.40938772139210233
38,41,S02001880,S02001883,1.9823686671811407,walking,2,0.274518836505561
38,37,S02001880,S02001879,1.9987797485033827,walking,3,0.27159661764123444
38,42,S02001880,S02001884,2.68837060723889,walking,4,0.17323071804072782
38,36,S02001880,S02001878,2.769325244531011,walking,5,0.1643227494294667
39,38,S02001881,S02001880,1.3695291271909984,walking,1,0.4093877213921024
39,41,S02001881,S02001883,1.3859342675308206,walking,2,0.4050314092007869
39,40,S02001881,S02001882,1.9703374419356008,bicycle,3,0.27668111696209724
39,37,S02001881,S02001879,2.2193656924519747,walking,4,0.23520799299689982
39,42,S02001881,S02001884,2.380758920015051,bicycle,5,0.21171118393118815
40,41,S02001882,S02001883,1.8038652752049777,bicycle,1,0.3084084048406476
40,42,S02001882,S02001884,1.9676630092499507,bicycle,2,0.2771640814262279
40,39,S02001882,S02001881,1.9703374419356003,bicycle,3,0.27668111696209735
40,37,S02001882,S02001879,2.8258351619447746,bicycle,4,0.15837750039036688
40,38,S02001882,S02001880,2.980154887066696,walking,5,0.14321499759741624
41,37,S02001883,S02001879,1.1322337216885752,bicycle,1,0.47790259721721057
41,42,S02001883,S02001884,1.2536499134240875,road,2,0.441522699481908
41,39,S02001883,S02001881,1.3859342675308204,walking,3,0.40503140920078695
41,40,S02001883,S02001882,1.8038652752049784,bicycle,4,0.30840840484064747
41,38,S02001883,S02001880,1.9823686671811405,walking,5,0.2745188365055611
42,41,S02001884,S02001883,1.2536499134240875,road,1,0.441522699481908
42,43,S02001884,S02001885,1.4133543818768455,road,2,0.3978533649193094
42,37,S02001884,S02001879,1.430976042134444,bicycle,3,0.39330765053260275
42,40,S02001884,S02001882,1.9676630092499516,bicycle,4,0.27716408142622767
42,46,S02001884,S02001888,2.0475440405605965,bicycle,5,0.2630957253487465
43,45,S02001885,S02001887,1.2155450628668776,walking,1,0.4526314583040081
43,46,S02001885,S02001888,1.3326547073727493,walking,2,0.4193513447546845
43,42,S02001885,S02001884,1.4133543818768455,road,3,0.3978533649193094
43,37,S02001885,S02001879,1.5153191910546884,walking,4,0.37225926812254684
43,44,S02001885,S02001886,1.6054227763203963,walking,5,0.35101625412034576
44,45,S02001886,S02001887,0.8454329249939572,walking,1,0.5761882809067088
44,25,S02001886,S02001867,0.9412268237520989,road,2,0.5412956934878161
44,36,S02001886,S02001878,1.1893958218255407,walking,3,0.4604160739130337
44,35,S02001886,S02001877,1.2023045634672922,walking,4,0.4565565570873188
44,30,S02001886,S02001872,1.526382542194501,bicycle,5,0.3695832333948309
45,44,S02001887,S02001886,0.8454329249939573,road,1,0.5761882809067088
45,25,S02001887,S02001867,0.8912521358839233,walking,2,0.5592267458322285
45,43,S02001887,S02001885,1.2155450628668778,walking,3,0.452631458304008
45,30,S02001887,S02001872,1.4534908310173775,walking,4,0.3875751886297428
45,23,S02001887,S02001865,1.6183311964650462,bicycle,5,0.348073873050687
46,43,S02001888,S02001885,1.3326547073727495,walking,1,0.4193513447546845
46,45,S02001888,S02001887,1.8577808830285454,walking,2,0.29775340223755725
46,24,S02001888,S02001866,1.9060505259807272,bicycle,3,0.2885268652429337
46,42,S02001888,S02001884,2.047544040560597,bicycle,4,0.26309572534874637
46,23,S02001888,S02001865,2.2658216746664936,bicycle,5,0.2281892856671414
47,48,S02001889,S02001890,1.4441512701991253,walking,1,0.3899429113458943
47,23,S02001889,S02001865,1.596433549132331,walking,2,0.3530799625811272
47,50,S02001889,S02001892,1.6299848003047088,walking,3,0.34543870858507986
47,49,S02001889,S02001891,1.677385127894585,bicycle,4,0.33492435173266366
47,24,S02001889,S02001866,1.8196285152940264,walking,5,0.30525436869821526
48,92,S02001890,S02001934,1.0507742828089577,walking,1,0.503975667315772
48,47,S02001890,S02001889,1.4441512701991253,walking,2,0.3899429113458943
48,22,S02001890,S02001864,1.8042498228514214,walking,3,0.30833107499799395
48,19,S02001890,S02001861,1.8825634008707723,walking,4,0.2929800578734851
48,23,S02001890,S02001865,2.0377363946224643,walking,5,0.26478380658542827
49,89,S02001891,S02001931,0.962169278541653,road,1,0.5339535107841157
49,50,S02001891,S02001892,1.193266888919781,bicycle,2,0.4592552713879727
49,90,S02001891,S02001932,1.2089947902130183,walking,3,0.4545690274605808
49,88,S02001891,S02001930,1.4883777830238445,walking,4,0.3788572581842549
49,47,S02001891,S02001889,1.6773851278945853,walking,5,0.33492435173266366
50,51,S02001892,S02001893,0.6515359492532854,bicycle,1,0.6538499619027861
50,49,S02001892,S02001891,1.193266888919781,bicycle,2,0.4592552713879727
50,89,S02001892,S02001931,1.2610918390242534,bicycle,3,0.4393851794823103
50,47,S02001892,S02001889,1.629984800304709,walking,4,0.3454387085850798
50,88,S02001892,S02001930,1.646958066275151,walking,5,0.34163628629603576
51,50,S02001893,S02001892,0.6515359492532853,bicycle,1,0.6538499619027861
51,89,S02001893,S02001931,1.6077411142691949,walking,2,0.35048597937929377
51,49,S02001893,S02001891,1.7120007541536808,bicycle,3,0.32744865629831044
51,88,S02001893,S02001930,1.8285324635733258,walking,4,0.3034870718736622
51,52,S02001893,S02001894,1.8817699985525023,bicycle,5,0.2931316822740773
52,53,S02001894,S02001895,0.9747242329617518,road,1,0.5295997238855086
52,51,S02001894,S02001893,1.8817699985525018,bicycle,2,0.2931316822740774
52,54,S02001894,S02001896,1.9607782615388611,bicycle,3,0.27841125091192964
52,50,S02001894,S02001892,1.9996938387371619,road,4,0.2714347689436093
52,87,S02001894,S02001929,2.183635255179373,walking,5,0.24075278255160465
53,52,S02001895,S02001894,0.9747242329617521,road,1,0.5295997238855085
53,54,S02001895,S02001896,1.2856900671029032,bicycle,2,0.43239326897062424
53,69,S02001895,S02001911,1.310655033392168,bicycle,3,0.4254108685683197
53,70,S02001895,S02001912,1.7786015104146369,bicycle,4,0.3135314936648515
53,55,S02001895,S02001897,2.2156164339399687,walking,5,0.23578376918739266
54,69,S02001896,S02001911,1.109858050168664,road,1,0.48492705896500793
54,53,S02001896,S02001895,1.285690067102903,bicycle,2,0.4323932689706243
54,55,S02001896,S02001897,1.3807566934353872,road,3,0.40640126111392855
54,68,S02001896,S02001910,1.957901134245626,bicycle,4,0.27893410264911156
54,52,S02001896,S02001894,1.960778261538861,bicycle,5,0.2784112509119297
55,54,S02001897,S02001896,1.3807566934353872,road,1,0.40640126111392855
55,68,S02001897,S02001910,1.5669684600661453,walking,2,0.35992987692257583
55,69,S02001897,S02001911,1.643790180322981,road,3,0.3423427785647621
55,56,S02001897,S02001898,2.1426647999614534,walking,4,0.24727179592849569
55,53,S02001897,S02001895,2.2156164339399687,road,5,0.23578376918739266
56,55,S02001898,S02001897,2.1426647999614534,walking,1,0.24727179592849569
56,54,S02001898,S02001896,2.8228918819169087,walking,2,0.1586817759957705
56,68,S02001898,S02001910,2.9321144549453693,walking,3,0.1477726495989741
56,69,S02001898,S02001911,3.2152718947029406,walking,4,0.12285727195626185
56,57,S02001898,S02001899,3.340200516426436,walking,5,0.1132451876456005
57,58,S02001899,S02001900,1.739803787158081,walking,1,0.321565241128954
57,60,S02001899,S02001902,2.0003596598003948,walking,2,0.27131693946845764
57,68,S02001899,S02001910,2.0140219457672273,walking,3,0.26891040391834586
57,66,S02001899,S02001908,2.2427870657650093,walking,4,0.23164284732654009
57,55,S02001899,S02001897,2.3888122754086987,road,5,0.21060224920512488
58,59,S02001900,S02001901,1.0739956834294966,bicycle,1,0.49640142714133706
58,60,S02001900,S02001902,1.1324342656157869,bicycle,2,0.47784010215208433
58,57,S02001900,S02001899,1.7398037871580807,walking,3,0.3215652411289541
58,61,S02001900,S02001903,2.076902031158326,bicycle,4,0.2581067113702657
58,66,S02001900,S02001908,2.580559646792847,walking,5,0.18584809508731776
59,58,S02001901,S02001900,1.073995683429497,walking,1,0.49640142714133695
59,60,S02001901,S02001902,1.0929630532712769,road,2,0.49029928613791046
59,61,S02001901,S02001903,1.3122020585929186,bicycle,3,0.4249819131700897
59,63,S02001901,S02001905,2.512123825771319,walking,4,0.1943300064132861
59,57,S02001901,S02001899,2.518005203006949,bicycle,5,0.19358611156719435
60,59,S02001902,S02001901,1.0929630532712773,road,1,0.4902992861379103
60,58,S02001902,S02001900,1.1324342656157869,bicycle,2,0.47784010215208433
60,61,S02001902,S02001903,1.6753682089830744,walking,3,0.33536515623113566
