input_start_date,issue_date,target_report_date,iz_code,node_index,player_name,component,phi,phi_0,reconstructed_prediction,additivity_error,explanation_scope,n_coalitions,node_order_hash,label
2023-02-19,2023-02-25,2023-03-04,S02001871,29,income_deprivation,main,-2.4242743628365764,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,employment_deprivation,main,0.35594814845494027,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,higher_education,main,0.8503743194398466,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,overcrowding,main,0.17053747404189548,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,crime,main,-0.03743177822657891,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,public_transport_time_to_gp,main,0.094084948585148,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location,location,-0.4499873660859623,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_income_deprivation,interaction,-0.059457147689080656,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_employment_deprivation,interaction,-0.6054409072512681,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_higher_education,interaction,0.8429021630968325,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_overcrowding,interaction,-0.596451271147957,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_crime,interaction,-0.0660198733920158,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001871,29,location_x_public_transport_time_to_gp,interaction,0.37938969475882295,39.736331156533254,38.1905051982813,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,income_deprivation,main,-2.4137297130766484,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,employment_deprivation,main,0.4066923323131755,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,higher_education,main,0.7387374423799102,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,overcrowding,main,1.0912582579113232,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,crime,main,0.20879092443557148,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,public_transport_time_to_gp,main,-0.003820464724586193,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location,location,-0.28369858151390526,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_income_deprivation,interaction,0.4236429123651528,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_employment_deprivation,interaction,-0.4172168822515595,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_higher_education,interaction,0.09843240465436257,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_overcrowding,interaction,0.07278403327578208,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_crime,interaction,-0.15855135236467746,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001872,30,location_x_public_transport_time_to_gp,interaction,0.004222479320708349,39.37570246684822,39.143246259572834,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,income_deprivation,main,0.5121272404988623,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,employment_deprivation,main,0.37388849258422896,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,higher_education,main,0.0016209920247382587,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,overcrowding,main,0.5632490475972507,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,crime,main,0.10438172022501642,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,public_transport_time_to_gp,main,-0.257662423451743,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location,location,-0.13006457828340123,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_income_deprivation,interaction,0.15502478735787362,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_employment_deprivation,interaction,0.33973691122872474,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_higher_education,interaction,0.003265989394416501,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_overcrowding,interaction,-0.4297500882829951,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_crime,interaction,0.038817823500860237,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001873,31,location_x_public_transport_time_to_gp,interaction,0.10996758597237868,32.709205597652385,34.09380909801859,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,income_deprivation,main,1.5142553238641683,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,employment_deprivation,main,0.30535531725202153,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,higher_education,main,-0.0543923786708328,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,overcrowding,main,1.2197438467116604,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,crime,main,0.485744276500885,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,public_transport_time_to_gp,main,0.48739960080101485,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location,location,2.986049661182234,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_income_deprivation,interaction,-1.370459729149234,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_employment_deprivation,interaction,-0.3646875835600358,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_higher_education,interaction,-0.08785398574102103,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_overcrowding,interaction,-4.873371360415508,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_crime,interaction,-0.08667886824835254,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001874,32,location_x_public_transport_time_to_gp,interaction,-1.3845614569527804,38.02248943102747,36.7990320946017,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,income_deprivation,main,0.0161694004422132,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,employment_deprivation,main,-0.09554311888558584,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,higher_education,main,-0.015082793008713864,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,overcrowding,main,-0.1085477238609693,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,crime,main,-0.06297857420785186,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,public_transport_time_to_gp,main,1.4811626071021724,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location,location,0.019407056626819647,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_income_deprivation,interaction,0.011309952962967077,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_employment_deprivation,interaction,0.00016828718639555048,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_higher_education,interaction,-0.1687205360049292,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_overcrowding,interaction,0.1180175417945515,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_crime,interaction,0.05337371372041372,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001875,33,location_x_public_transport_time_to_gp,interaction,-0.9247077987307645,38.10912830552461,38.433156320661325,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,income_deprivation,main,-1.1453678676060328,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,employment_deprivation,main,-0.03977800096784357,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,higher_education,main,1.215090124947689,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,overcrowding,main,0.6789404006231428,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,crime,main,0.04836591993059397,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,public_transport_time_to_gp,main,-0.003644552684966035,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location,location,-0.683880878630141,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_income_deprivation,interaction,0.525342478070947,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_employment_deprivation,interaction,0.17272228967575878,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_higher_education,interaction,0.3718840735299199,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_overcrowding,interaction,0.008497728620254018,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_crime,interaction,-0.0910792850312722,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001876,34,location_x_public_transport_time_to_gp,interaction,-0.016576530819846533,39.63112526891785,40.67164116857605,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,income_deprivation,main,-1.7636245069049739,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,employment_deprivation,main,0.21983057884942975,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,higher_education,main,0.8545799437023381,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,overcrowding,main,0.8024406455812031,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,crime,main,0.14160084951491655,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,public_transport_time_to_gp,main,0.22725273995172515,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location,location,-0.5538312435150168,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,Residual spatial/location contribution conditional on the fixed graph structure.
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_income_deprivation,interaction,0.46506953012376523,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_employment_deprivation,interaction,-0.16100446610223743,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_higher_education,interaction,0.30439889998662706,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_overcrowding,interaction,0.25559406053452005,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_crime,interaction,-0.11689588455926835,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001877,35,location_x_public_transport_time_to_gp,interaction,-0.23068801789056742,38.167838222008655,38.61256135128111,7.105427357601002e-15,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,"Location–feature interaction for the named original variable, conditional on the fixed graph structure."
2023-02-19,2023-02-25,2023-03-04,S02001878,36,income_deprivation,main,-2.4902957734607636,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001878,36,employment_deprivation,main,0.4756031218029228,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001878,36,higher_education,main,0.9096370242890897,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001878,36,overcrowding,main,0.7662521543956978,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001878,36,crime,main,0.12396356491815581,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
2023-02-19,2023-02-25,2023-03-04,S02001878,36,public_transport_time_to_gp,main,0.07528497605096782,39.447298079449695,39.0572548207827,0.0,target_iz_local,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,
