iz_code,site_id,mode,travel_time_min
S02001844,GP_43542,drive,26.9
S02001844,GP_43576,drive,29.39
S02001844,GP_46019,drive,28.58
S02001844,GP_46023,drive,23.44
S02001844,GP_46057,drive,29.92
S02001844,GP_46061,drive,28.58
S02001844,GP_46081,drive,30.07
S02001844,GP_46112,drive,34.17
S02001844,GP_46127,drive,24.5
S02001844,GP_46131,drive,27.33
S02001844,GP_46146,drive,28.06
S02001844,GP_46151,drive,25.55
S02001844,GP_46165,drive,30.07
S02001844,GP_46184,drive,22.8
S02001844,GP_46201,drive,31.7
S02001844,GP_46216,drive,37.81
S02001844,GP_46292,drive,31.7
S02001844,GP_46305,drive,37.81
S02001844,GP_46339,drive,29.02
S02001844,GP_46343,drive,30.02
S02001844,GP_46381,drive,23.44
S02001844,GP_46396,drive,23.44
S02001844,GP_46428,drive,23.44
S02001844,GP_46447,drive,23.44
S02001844,GP_46451,drive,37.64
S02001844,GP_46471,drive,37.64
S02001844,GP_46521,drive,30.24
S02001844,GP_46555,drive,23.44
S02001844,GP_46560,drive,25.51
S02001844,GP_46574,drive,23.44
S02001844,GP_46589,drive,23.19
S02001844,GP_46606,drive,23.44
S02001844,GP_46611,drive,23.44
S02001844,GP_46625,drive,26.31
S02001844,GP_46630,drive,37.64
S02001844,GP_49041,drive,17.29
S02001844,GP_49074,drive,19.94
S02001844,GP_49093,drive,16.8
S02001844,GP_49411,drive,18.67
S02001844,GP_49106,drive,19.38
S02001844,GP_49130,drive,15.45
S02001844,GP_49144,drive,15.23
S02001844,GP_49178,drive,17.29
S02001844,GP_49200,drive,12.53
S02001844,GP_49248,drive,14.77
S02001844,GP_49267,drive,16.76
S02001844,GP_49271,drive,11.84
S02001844,GP_49286,drive,14.57
S02001844,GP_49318,drive,13.6
S02001844,GP_49375,drive,19.57
S02001844,GP_49553,drive,11.95
S02001844,GP_49604,drive,19.94
S02001844,GP_49676,drive,16.59
S02001844,GP_49681,drive,16.18
S02001844,GP_49712,drive,13.7
S02001844,GP_49751,drive,21.49
S02001844,GP_49765,drive,19.38
S02001844,GP_49770,drive,18.67
S02001844,GP_49801,drive,16.59
S02001844,GP_52005,drive,17.3
S02001844,GP_52010,drive,18.07
S02001844,GP_52024,drive,13.89
S02001844,GP_52039,drive,17.29
S02001844,GP_52043,drive,9.33
S02001844,GP_52058,drive,18.32
S02001844,GP_52062,drive,18.36
S02001844,GP_52096,drive,18.36
S02001844,GP_52109,drive,16.32
S02001844,GP_52128,drive,19.02
S02001844,GP_52147,drive,2.87
S02001844,GP_52151,drive,13.38
S02001844,GP_52185,drive,13.28
S02001844,GP_52202,drive,19.16
S02001844,GP_52217,drive,19.02
S02001844,GP_52241,drive,15.06
S02001844,GP_52260,drive,19.02
S02001844,GP_52293,drive,7.43
S02001844,GP_52330,drive,18.36
S02001844,GP_52344,drive,8.58
S02001844,GP_52359,drive,18.36
S02001844,GP_52400,drive,7.43
S02001844,GP_52414,drive,13.28
S02001844,GP_52429,drive,10.86
S02001844,PH_1030,drive,27.84
S02001844,PH_1036,drive,34.74
S02001844,PH_1039,drive,23.02
S02001844,PH_1041,drive,18.66
S02001844,PH_1044,drive,37.64
S02001844,PH_1050,drive,26.5
S02001844,PH_1056,drive,24.0
S02001844,PH_1057,drive,23.41
S02001844,PH_1059,drive,27.24
S02001844,PH_1064,drive,12.71
S02001844,PH_1066,drive,13.25
S02001844,PH_1068,drive,23.07
S02001844,PH_1076,drive,15.56
S02001844,PH_1078,drive,25.2
S02001844,PH_1095,drive,25.55
S02001844,PH_1133,drive,22.8
S02001844,PH_1134,drive,29.66
S02001844,PH_1143,drive,12.19
S02001844,PH_1204,drive,31.97
S02001844,PH_1205,drive,18.87
S02001844,PH_1208,drive,12.66
S02001844,PH_1214,drive,16.68
S02001844,PH_1230,drive,22.47
S02001844,PH_1258,drive,31.7
S02001844,PH_1299,drive,26.69
S02001844,PH_1308,drive,29.39
S02001844,PH_1311,drive,19.02
S02001844,PH_1315,drive,23.21
S02001844,PH_1341,drive,26.49
S02001844,PH_1344,drive,25.64
S02001844,PH_1358,drive,34.52
S02001844,PH_1363,drive,30.35
S02001844,PH_1370,drive,17.45
S02001844,PH_1371,drive,27.15
S02001844,PH_1375,drive,31.42
S02001844,PH_1376,drive,17.94
S02001844,PH_1377,drive,13.29
S02001844,PH_1392,drive,31.54
S02001844,PH_1394,drive,28.31
S02001844,PH_1406,drive,9.55
S02001844,PH_1448,drive,30.07
S02001844,PH_1466,drive,29.92
S02001844,PH_1470,drive,25.38
S02001844,PH_1478,drive,24.81
S02001844,PH_1497,drive,26.86
S02001844,PH_1502,drive,35.22
S02001844,PH_1508,drive,27.77
S02001844,PH_1509,drive,30.88
S02001844,PH_1510,drive,27.77
S02001844,PH_1511,drive,28.52
S02001844,PH_1512,drive,34.17
S02001844,PH_1515,drive,15.45
S02001844,PH_1520,drive,11.33
S02001844,PH_1525,drive,27.24
S02001844,PH_1527,drive,25.46
S02001844,PH_1528,drive,29.44
S02001844,PH_1529,drive,37.18
S02001844,PH_1530,drive,13.46
S02001844,PH_1531,drive,21.49
S02001844,PH_1536,drive,30.01
S02001844,PH_1538,drive,18.87
S02001844,PH_1539,drive,24.98
S02001844,PH_1540,drive,16.68
S02001844,PH_1541,drive,19.57
S02001844,PH_1542,drive,15.09
S02001844,PH_1545,drive,13.46
S02001844,PH_1553,drive,17.61
S02001844,PH_1559,drive,26.13
S02001844,PH_1560,drive,23.63
S02001844,PH_1562,drive,17.73
S02001844,PH_1563,drive,33.31
S02001844,PH_1564,drive,15.56
S02001844,PH_1565,drive,19.77
S02001844,PH_1566,drive,31.75
S02001844,PH_1567,drive,30.83
S02001844,PH_1568,drive,30.85
S02001844,PH_1575,drive,26.5
S02001844,PH_1576,drive,12.96
S02001844,PH_1579,drive,8.66
S02001844,PH_1582,drive,36.53
S02001844,PH_1583,drive,27.36
S02001844,PH_1584,drive,16.54
S02001844,PH_1585,drive,32.84
S02001844,PH_1587,drive,25.03
S02001844,PH_1588,drive,25.03
S02001844,PH_1589,drive,30.12
S02001844,PH_1591,drive,12.24
S02001844,PH_1592,drive,25.6
S02001844,PH_1593,drive,38.27
S02001844,PH_1594,drive,14.72
S02001844,PH_1603,drive,22.68
S02001844,PH_1605,drive,23.82
S02001844,PH_1611,drive,16.45
S02001844,PH_1613,drive,23.13
S02001844,PH_1614,drive,27.27
S02001844,PH_1617,drive,10.96
S02001844,PH_1619,drive,3.48
S02001844,PH_1620,drive,21.79
S02001844,PH_1621,drive,18.69
S02001844,PH_1622,drive,14.23
S02001844,PH_1627,drive,32.46
S02001844,PH_1628,drive,29.88
S02001844,PH_1629,drive,24.41
S02001844,PH_1630,drive,26.17
S02001844,PH_1631,drive,26.4
S02001844,PH_1632,drive,19.68
S02001844,PH_1633,drive,23.44
S02001844,PH_1634,drive,15.06
S02001844,PH_1635,drive,26.17
S02001844,PH_1636,drive,28.06
S02001844,PH_1637,drive,24.26
S02001844,PH_1638,drive,39.67
S02001844,PH_1641,drive,21.0
S02001844,PH_1647,drive,3.81
S02001844,PH_1652,drive,26.92
S02001844,PH_1656,drive,30.18
S02001844,PH_1659,drive,24.29
S02001844,PH_1661,drive,27.29
S02001844,PH_1666,drive,30.31
S02001844,PH_1667,drive,21.49
S02001844,PH_1674,drive,25.04
S02001844,PH_1675,drive,13.89
S02001844,PH_1676,drive,19.43
S02001844,PH_1677,drive,17.94
S02001844,PH_1678,drive,6.71
S02001844,PH_1681,drive,22.83
S02001844,PH_1683,drive,14.06
S02001844,PH_1684,drive,26.72
S02001844,PH_1685,drive,5.4
S02001844,PH_1688,drive,15.58
S02001844,PH_1689,drive,33.71
S02001844,PH_1691,drive,10.09
S02001844,PH_1692,drive,29.91
S02001844,PH_1693,drive,23.44
S02001844,PH_1694,drive,37.64
S02001844,PH_1695,drive,15.15
S02001844,PH_1698,drive,15.16
S02001844,PH_1699,drive,13.27
S02001844,PH_1700,drive,26.16
S02001844,PH_1701,drive,25.59
S02001844,PH_1702,drive,34.73
S02001844,PH_1703,drive,26.41
S02001844,PH_1716,drive,16.15
S02001844,PH_1717,drive,16.07
S02001844,PH_1719,drive,19.02
S02001844,PH_1720,drive,37.81
S02001844,PH_1721,drive,27.93
S02001844,PH_1722,drive,31.98
S02001844,PH_1723,drive,24.0
S02001844,PH_1724,drive,21.94
S02001844,PH_1725,drive,17.05
S02001844,PH_1726,drive,23.35
S02001844,PH_1727,drive,26.36
S02001844,PH_1729,drive,30.21
S02001844,PH_1751,drive,26.47
S02001844,PH_1752,drive,7.43
S02001844,PH_1754,drive,27.77
S02001844,PH_1901,drive,20.98
S02001844,PH_1903,drive,30.15
S02001844,PH_1916,drive,22.46
S02001844,MS_1,drive,21.32
S02001844,MS_2,drive,23.3
S02001844,MS_3,drive,22.85
S02001844,MS_4,drive,22.66
S02001844,MS_5,drive,20.33
S02001844,MS_6,drive,19.11
S02001844,MS_7,drive,20.94
S02001844,MS_8,drive,21.97
S02001844,MS_9,drive,23.12
S02001844,MS_10,drive,22.98
S02001844,MS_11,drive,27.03
S02001844,MS_12,drive,26.28
S02001844,MS_13,drive,22.99
S02001844,MS_14,drive,20.01
S02001844,MS_15,drive,23.41
S02001844,MS_16,drive,22.7
S02001844,MS_17,drive,22.93
S02001844,MS_18,drive,35.42
S02001844,MS_19,drive,22.62
S02001844,MS_20,drive,23.11
S02001844,MS_21,drive,23.02
S02001844,MS_22,drive,22.86
S02001844,MS_23,drive,20.75
S02001844,MS_24,drive,27.27
S02001844,MS_25,drive,21.88
S02001844,MS_26,drive,21.05
S02001844,MS_27,drive,25.74
S02001844,MS_28,drive,20.19
S02001844,MS_29,drive,19.76
S02001844,MS_30,drive,21.92
S02001844,MS_31,drive,23.06
S02001844,MS_32,drive,21.26
S02001844,MS_33,drive,18.59
S02001844,MS_34,drive,29.13
S02001844,MS_35,drive,31.13
S02001844,MS_36,drive,31.29
S02001844,MS_37,drive,29.25
S02001844,MS_38,drive,24.99
S02001844,MS_39,drive,17.27
S02001844,MS_40,drive,24.91
S02001844,MS_41,drive,26.11
S02001844,MS_42,drive,2.45
S02001844,MS_43,drive,26.52
S02001844,MS_44,drive,18.59
S02001844,MS_45,drive,21.39
S02001844,MS_46,drive,18.93
S02001844,MS_47,drive,24.33
S02001844,MS_48,drive,23.86
S02001844,MS_49,drive,24.41
S02001844,MS_50,drive,31.2
S02001844,MS_51,drive,19.56
S02001844,MS_52,drive,24.29
S02001844,MS_53,drive,26.76
S02001844,MS_54,drive,26.5
S02001844,MS_55,drive,28.1
S02001844,MS_56,drive,28.26
S02001844,MS_57,drive,24.51
S02001844,MS_58,drive,24.32
S02001844,MS_59,drive,22.76
S02001844,MS_60,drive,19.94
S02001844,MS_61,drive,22.81
S02001844,MS_62,drive,17.85
S02001844,MS_63,drive,18.81
S02001845,GP_40008,drive,21.08
S02001845,GP_40012,drive,22.25
S02001845,GP_40031,drive,18.66
S02001845,GP_40051,drive,21.17
S02001845,GP_40070,drive,20.16
S02001845,GP_40084,drive,21.24
S02001845,GP_40121,drive,17.53
S02001845,GP_40140,drive,21.15
S02001845,GP_40154,drive,19.82
S02001845,GP_40188,drive,20.4
S02001845,GP_40192,drive,19.24
S02001845,GP_40210,drive,16.89
S02001845,GP_40277,drive,18.24
S02001845,GP_40281,drive,26.14
S02001845,GP_40296,drive,19.24
S02001845,GP_40328,drive,18.66
S02001845,GP_40332,drive,21.75
S02001845,GP_40351,drive,20.01
S02001845,GP_40390,drive,24.24
S02001845,GP_40417,drive,16.89
S02001845,GP_40421,drive,26.91
S02001845,GP_40436,drive,26.91
S02001845,GP_40455,drive,17.84
S02001845,GP_40460,drive,21.56
S02001845,GP_40493,drive,21.49
S02001845,GP_40525,drive,22.73
S02001845,GP_40544,drive,27.05
S02001845,GP_40559,drive,26.91
S02001845,GP_40563,drive,18.18
S02001845,GP_40578,drive,18.18
S02001845,GP_40629,drive,17.08
S02001845,GP_40667,drive,21.61
S02001845,GP_40718,drive,21.23
S02001845,GP_40722,drive,26.91
S02001845,GP_40737,drive,20.02
S02001845,GP_43011,drive,24.34
S02001845,GP_43063,drive,25.99
S02001845,GP_43082,drive,21.87
S02001845,GP_43097,drive,25.99
S02001845,GP_43129,drive,25.99
S02001845,GP_43133,drive,25.29
S02001845,GP_43167,drive,21.87
S02001845,GP_43186,drive,21.87
S02001845,GP_43191,drive,21.87
S02001845,GP_43203,drive,20.91
S02001845,GP_43218,drive,21.87
S02001845,GP_43237,drive,22.49
S02001845,GP_43256,drive,22.49
S02001845,GP_43275,drive,30.37
S02001845,GP_43294,drive,23.74
S02001845,GP_43307,drive,28.44
S02001845,GP_43311,drive,24.34
S02001845,GP_43326,drive,26.42
S02001845,GP_43453,drive,21.87
S02001845,GP_43468,drive,21.87
S02001845,GP_43504,drive,25.99
S02001845,GP_43538,drive,22.49
S02001845,GP_43542,drive,22.49
S02001845,GP_43576,drive,24.34
S02001845,GP_46019,drive,27.0
S02001845,GP_46023,drive,21.86
S02001845,GP_46057,drive,28.35
S02001845,GP_46061,drive,27.0
S02001845,GP_46081,drive,28.49
S02001845,GP_46112,drive,32.59
S02001845,GP_46127,drive,22.92
S02001845,GP_46131,drive,25.75
S02001845,GP_46146,drive,26.49
S02001845,GP_46151,drive,23.97
S02001845,GP_46165,drive,28.49
S02001845,GP_46184,drive,21.22
S02001845,GP_46201,drive,30.12
S02001845,GP_46216,drive,36.23
S02001845,GP_46292,drive,30.12
S02001845,GP_46305,drive,36.23
S02001845,GP_46339,drive,27.44
S02001845,GP_46343,drive,28.45
S02001845,GP_46381,drive,21.86
S02001845,GP_46396,drive,21.86
S02001845,GP_46428,drive,21.86
S02001845,GP_46447,drive,21.86
S02001845,GP_46451,drive,36.07
S02001845,GP_46471,drive,36.07
S02001845,GP_46521,drive,28.67
S02001845,GP_46555,drive,21.86
S02001845,GP_46560,drive,23.94
S02001845,GP_46574,drive,21.86
S02001845,GP_46589,drive,21.61
S02001845,GP_46606,drive,21.86
S02001845,GP_46611,drive,21.86
S02001845,GP_46625,drive,24.73
S02001845,GP_46630,drive,36.07
S02001845,GP_49041,drive,15.71
S02001845,GP_49074,drive,18.36
S02001845,GP_49093,drive,15.22
S02001845,GP_49411,drive,17.09
S02001845,GP_49106,drive,17.81
S02001845,GP_49130,drive,13.88
S02001845,GP_49144,drive,13.65
S02001845,GP_49178,drive,15.71
S02001845,GP_49200,drive,10.95
S02001845,GP_49248,drive,13.2
S02001845,GP_49267,drive,15.18
S02001845,GP_49271,drive,10.26
S02001845,GP_49286,drive,12.99
S02001845,GP_49318,drive,12.02
S02001845,GP_49375,drive,17.99
S02001845,GP_49553,drive,10.37
S02001845,GP_49604,drive,18.36
S02001845,GP_49676,drive,15.02
S02001845,GP_49681,drive,14.6
S02001845,GP_49712,drive,12.12
S02001845,GP_49751,drive,19.92
S02001845,GP_49765,drive,17.81
S02001845,GP_49770,drive,17.09
S02001845,GP_49801,drive,15.02
S02001845,GP_52005,drive,12.25
S02001845,GP_52010,drive,16.49
S02001845,GP_52024,drive,10.12
S02001845,GP_52039,drive,15.71
S02001845,GP_52043,drive,4.28
S02001845,GP_52058,drive,13.27
S02001845,GP_52062,drive,13.31
S02001845,GP_52096,drive,13.31
S02001845,GP_52109,drive,11.27
S02001845,GP_52128,drive,15.13
S02001845,GP_52147,drive,4.48
S02001845,GP_52151,drive,11.8
S02001845,GP_52185,drive,8.23
S02001845,GP_52202,drive,14.92
S02001845,GP_52217,drive,15.13
S02001845,GP_52241,drive,10.01
S02001845,GP_52260,drive,15.13
S02001845,GP_52293,drive,2.38
S02001845,GP_52330,drive,13.31
S02001845,GP_52344,drive,6.01
S02001845,GP_52359,drive,13.31
S02001845,GP_52400,drive,2.38
S02001845,GP_52414,drive,8.23
S02001845,GP_52429,drive,9.28
S02001845,PH_1030,drive,23.43
S02001845,PH_1036,drive,33.17
S02001845,PH_1039,drive,21.44
S02001845,PH_1041,drive,17.08
S02001845,PH_1044,drive,36.06
S02001845,PH_1050,drive,21.45
S02001845,PH_1056,drive,18.96
S02001845,PH_1057,drive,20.63
S02001845,PH_1059,drive,22.82
S02001845,PH_1064,drive,11.13
S02001845,PH_1066,drive,9.41
S02001845,PH_1068,drive,19.53
S02001845,PH_1076,drive,13.98
S02001845,PH_1078,drive,23.63
S02001845,PH_1095,drive,23.97
S02001845,PH_1133,drive,21.22
S02001845,PH_1134,drive,28.09
S02001845,PH_1143,drive,10.61
S02001845,PH_1204,drive,30.39
S02001845,PH_1205,drive,13.82
S02001845,PH_1208,drive,8.88
S02001845,PH_1214,drive,15.1
S02001845,PH_1230,drive,17.42
S02001845,PH_1258,drive,30.12
S02001845,PH_1299,drive,25.12
S02001845,PH_1308,drive,24.34
S02001845,PH_1311,drive,15.13
S02001845,PH_1315,drive,18.16
S02001845,PH_1341,drive,22.22
S02001845,PH_1344,drive,20.59
S02001845,PH_1358,drive,32.94
S02001845,PH_1363,drive,28.77
S02001845,PH_1370,drive,12.4
S02001845,PH_1371,drive,25.57
S02001845,PH_1375,drive,27.0
S02001845,PH_1376,drive,12.89
S02001845,PH_1377,drive,11.71
S02001845,PH_1392,drive,26.49
S02001845,PH_1394,drive,23.77
S02001845,PH_1406,drive,4.5
S02001845,PH_1448,drive,28.49
S02001845,PH_1466,drive,28.35
S02001845,PH_1470,drive,23.81
S02001845,PH_1478,drive,19.76
S02001845,PH_1497,drive,25.28
S02001845,PH_1502,drive,33.64
S02001845,PH_1508,drive,25.69
S02001845,PH_1509,drive,29.3
S02001845,PH_1510,drive,25.69
S02001845,PH_1511,drive,24.11
S02001845,PH_1512,drive,32.59
S02001845,PH_1515,drive,13.88
S02001845,PH_1520,drive,9.75
S02001845,PH_1525,drive,22.19
S02001845,PH_1527,drive,20.91
S02001845,PH_1528,drive,24.9
S02001845,PH_1529,drive,35.6
S02001845,PH_1530,drive,8.41
S02001845,PH_1531,drive,19.92
S02001845,PH_1536,drive,28.43
S02001845,PH_1538,drive,13.82
S02001845,PH_1539,drive,19.93
S02001845,PH_1540,drive,11.63
S02001845,PH_1541,drive,17.99
S02001845,PH_1542,drive,13.51
S02001845,PH_1545,drive,8.41
S02001845,PH_1553,drive,12.56
S02001845,PH_1559,drive,21.08
S02001845,PH_1560,drive,18.64
S02001845,PH_1562,drive,16.16
S02001845,PH_1563,drive,28.26
S02001845,PH_1564,drive,13.98
S02001845,PH_1565,drive,18.19
S02001845,PH_1566,drive,27.98
S02001845,PH_1567,drive,27.05
S02001845,PH_1568,drive,27.07
S02001845,PH_1575,drive,21.45
S02001845,PH_1576,drive,9.19
S02001845,PH_1579,drive,6.1
S02001845,PH_1582,drive,34.95
S02001845,PH_1583,drive,22.94
S02001845,PH_1584,drive,14.96
S02001845,PH_1585,drive,28.46
S02001845,PH_1587,drive,23.46
S02001845,PH_1588,drive,23.46
S02001845,PH_1589,drive,28.54
S02001845,PH_1591,drive,10.66
S02001845,PH_1592,drive,20.55
S02001845,PH_1593,drive,36.69
S02001845,PH_1594,drive,9.67
S02001845,PH_1603,drive,17.92
S02001845,PH_1605,drive,18.77
S02001845,PH_1611,drive,14.87
S02001845,PH_1613,drive,18.08
S02001845,PH_1614,drive,25.69
S02001845,PH_1617,drive,5.91
S02001845,PH_1619,drive,5.09
S02001845,PH_1620,drive,20.21
S02001845,PH_1621,drive,17.11
S02001845,PH_1622,drive,12.65
S02001845,PH_1627,drive,28.04
S02001845,PH_1628,drive,28.3
S02001845,PH_1629,drive,22.84
S02001845,PH_1630,drive,21.12
S02001845,PH_1631,drive,21.86
S02001845,PH_1632,drive,18.11
S02001845,PH_1633,drive,21.86
S02001845,PH_1634,drive,10.01
S02001845,PH_1635,drive,21.12
S02001845,PH_1636,drive,23.01
S02001845,PH_1637,drive,19.71
S02001845,PH_1638,drive,38.09
S02001845,PH_1641,drive,19.43
S02001845,PH_1647,drive,2.03
S02001845,PH_1652,drive,25.34
S02001845,PH_1656,drive,28.6
S02001845,PH_1659,drive,19.24
S02001845,PH_1661,drive,25.71
S02001845,PH_1666,drive,28.74
S02001845,PH_1667,drive,19.92
S02001845,PH_1674,drive,20.77
S02001845,PH_1675,drive,10.12
S02001845,PH_1676,drive,15.18
S02001845,PH_1677,drive,12.89
S02001845,PH_1678,drive,7.76
S02001845,PH_1681,drive,17.84
S02001845,PH_1683,drive,9.01
S02001845,PH_1684,drive,22.63
S02001845,PH_1685,drive,7.01
S02001845,PH_1688,drive,14.01
S02001845,PH_1689,drive,29.29
S02001845,PH_1691,drive,9.7
S02001845,PH_1692,drive,28.33
S02001845,PH_1693,drive,21.86
S02001845,PH_1694,drive,36.07
S02001845,PH_1695,drive,13.57
S02001845,PH_1698,drive,13.58
S02001845,PH_1699,drive,11.7
S02001845,PH_1700,drive,24.24
S02001845,PH_1701,drive,20.54
S02001845,PH_1702,drive,33.15
S02001845,PH_1703,drive,24.84
S02001845,PH_1716,drive,14.57
S02001845,PH_1717,drive,14.49
S02001845,PH_1719,drive,15.13
S02001845,PH_1720,drive,36.23
S02001845,PH_1721,drive,22.88
S02001845,PH_1722,drive,29.9
S02001845,PH_1723,drive,18.96
S02001845,PH_1724,drive,16.89
S02001845,PH_1725,drive,15.47
S02001845,PH_1726,drive,18.3
S02001845,PH_1727,drive,21.81
S02001845,PH_1729,drive,25.98
S02001845,PH_1751,drive,24.89
S02001845,PH_1752,drive,2.38
S02001845,PH_1754,drive,25.69
S02001845,PH_1901,drive,19.4
S02001845,PH_1903,drive,28.57
S02001845,PH_1916,drive,19.68
S02001845,MS_1,drive,18.52
S02001845,MS_2,drive,18.25
S02001845,MS_3,drive,17.86
S02001845,MS_4,drive,17.67
S02001845,MS_5,drive,18.15
S02001845,MS_6,drive,14.06
S02001845,MS_7,drive,19.37
S02001845,MS_8,drive,20.39
S02001845,MS_9,drive,19.57
S02001845,MS_10,drive,20.2
S02001845,MS_11,drive,21.98
S02001845,MS_12,drive,21.23
S02001845,MS_13,drive,21.41
S02001845,MS_14,drive,17.83
S02001845,MS_15,drive,20.63
S02001845,MS_16,drive,21.12
S02001845,MS_17,drive,21.35
S02001845,MS_18,drive,33.84
S02001845,MS_19,drive,18.7
S02001845,MS_20,drive,21.53
S02001845,MS_21,drive,21.44
S02001845,MS_22,drive,20.07
S02001845,MS_23,drive,18.57
S02001845,MS_24,drive,25.69
S02001845,MS_25,drive,19.08
S02001845,MS_26,drive,18.56
S02001845,MS_27,drive,24.16
S02001845,MS_28,drive,18.62
S02001845,MS_29,drive,18.18
S02001845,MS_30,drive,16.94
S02001845,MS_31,drive,18.07
S02001845,MS_32,drive,16.27
S02001845,MS_33,drive,15.32
S02001845,MS_34,drive,27.05
S02001845,MS_35,drive,29.05
S02001845,MS_36,drive,29.21
S02001845,MS_37,drive,27.16
S02001845,MS_38,drive,20.0
S02001845,MS_39,drive,12.67
S02001845,MS_40,drive,19.92
S02001845,MS_41,drive,21.12
S02001845,MS_42,drive,4.07
S02001845,MS_43,drive,21.47
S02001845,MS_44,drive,13.54
S02001845,MS_45,drive,16.4
S02001845,MS_46,drive,13.88
S02001845,MS_47,drive,22.75
S02001845,MS_48,drive,21.07
S02001845,MS_49,drive,22.83
S02001845,MS_50,drive,26.66
S02001845,MS_51,drive,15.64
S02001845,MS_52,drive,22.71
S02001845,MS_53,drive,25.19
S02001845,MS_54,drive,21.45
S02001845,MS_55,drive,23.58
S02001845,MS_56,drive,23.72
S02001845,MS_57,drive,22.25
S02001845,MS_58,drive,19.33
S02001845,MS_59,drive,19.8
S02001845,MS_60,drive,15.57
S02001845,MS_61,drive,21.23
S02001845,MS_62,drive,14.58
S02001845,MS_63,drive,13.76
S02001846,GP_40008,drive,19.72
S02001846,GP_40012,drive,20.88
S02001846,GP_40031,drive,17.3
S02001846,GP_40051,drive,19.81
S02001846,GP_40070,drive,18.79
S02001846,GP_40084,drive,19.87
S02001846,GP_40121,drive,16.16
S02001846,GP_40140,drive,19.79
S02001846,GP_40154,drive,18.45
S02001846,GP_40188,drive,19.03
S02001846,GP_40192,drive,17.87
S02001846,GP_40210,drive,15.53
S02001846,GP_40277,drive,16.87
S02001846,GP_40281,drive,24.78
S02001846,GP_40296,drive,17.87
S02001846,GP_40328,drive,17.3
S02001846,GP_40332,drive,20.38
S02001846,GP_40351,drive,18.65
S02001846,GP_40390,drive,22.87
S02001846,GP_40417,drive,15.53
S02001846,GP_40421,drive,25.54
S02001846,GP_40436,drive,25.54
S02001846,GP_40455,drive,16.48
S02001846,GP_40460,drive,20.2
S02001846,GP_40493,drive,20.12
S02001846,GP_40525,drive,21.36
S02001846,GP_40544,drive,25.69
S02001846,GP_40559,drive,25.54
S02001846,GP_40563,drive,16.82
S02001846,GP_40578,drive,16.82
S02001846,GP_40629,drive,15.71
S02001846,GP_40667,drive,20.24
S02001846,GP_40718,drive,19.86
S02001846,GP_40722,drive,25.54
S02001846,GP_40737,drive,18.65
S02001846,GP_43011,drive,22.97
S02001846,GP_43063,drive,24.62
S02001846,GP_43082,drive,20.51
S02001846,GP_43097,drive,24.62
S02001846,GP_43129,drive,24.62
S02001846,GP_43133,drive,23.92
S02001846,GP_43167,drive,20.51
S02001846,GP_43186,drive,20.51
S02001846,GP_43191,drive,20.51
S02001846,GP_43203,drive,19.54
S02001846,GP_43218,drive,20.51
S02001846,GP_43237,drive,21.12
S02001846,GP_43256,drive,21.12
S02001846,GP_43275,drive,29.0
S02001846,GP_43294,drive,22.37
S02001846,GP_43307,drive,27.08
S02001846,GP_43311,drive,22.97
