input_start_date,issue_date,target_report_date,iz_code,node_index,player_name,component,phi,phi_0,reconstructed_prediction,additivity_error,explanation_scope,n_coalitions,node_order_hash,label,forecast_status,observed_target_available,include_in_test_metrics,u10_checkpoint_id
2023-02-19,2023-02-25,2023-03-04,S02001607,31,crime,main,0.015272521972660357,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,public_transport_time_to_gp,main,-0.4266240437825514,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location,location,-3.5204794747488957,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_income_deprivation,interaction,0.011352902367002801,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_employment_deprivation,interaction,-0.0772874378022679,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_higher_education,interaction,1.4012403942289926,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_overcrowding,interaction,-0.5503343128022709,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_crime,interaction,0.0013416108630934743,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001607,31,location_x_public_transport_time_to_gp,interaction,-0.06402348109653877,56.04140564400686,50.93969055611623,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,income_deprivation,main,3.7273720922924407,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,employment_deprivation,main,-0.37479297092983094,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,higher_education,main,0.37398448217482505,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,overcrowding,main,-0.1220493134998186,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,crime,main,0.0713838441031294,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,public_transport_time_to_gp,main,0.6181412560599205,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location,location,-3.3868222009568134,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_income_deprivation,interaction,5.544905730656201,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_employment_deprivation,interaction,-0.27282259804861253,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_higher_education,interaction,0.09952571051461913,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_overcrowding,interaction,0.7766769772484262,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_crime,interaction,0.02701794760568188,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001608,32,location_x_public_transport_time_to_gp,interaction,0.5651745841616684,41.852531165677966,49.5002267070598,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,income_deprivation,main,-1.0099094072977721,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,employment_deprivation,main,-0.03307631810505972,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,higher_education,main,-3.9051805814107405,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,overcrowding,main,1.0926726977030508,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,crime,main,0.1754819552103686,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,public_transport_time_to_gp,main,0.6343418121337945,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location,location,-1.9378950618562325,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_income_deprivation,interaction,0.16414770852952099,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_employment_deprivation,interaction,-0.162479673113142,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_higher_education,interaction,1.2036642528715755,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_overcrowding,interaction,-0.17373137701126115,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_crime,interaction,-0.05363634654453703,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001609,33,location_x_public_transport_time_to_gp,interaction,-0.04811155228388259,28.43299016878092,24.379278277606602,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,income_deprivation,main,1.67389851255077,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,employment_deprivation,main,-0.2875988280489349,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,higher_education,main,0.23502377910273523,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,overcrowding,main,-0.21484699306033972,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,crime,main,-0.029669876467614466,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,public_transport_time_to_gp,main,-0.818262154431574,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location,location,-2.255004519224175,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_income_deprivation,interaction,1.3523910637412706,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_employment_deprivation,interaction,0.12616118348780483,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_higher_education,interaction,0.05585069017750876,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_overcrowding,interaction,1.0563287323429489,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_crime,interaction,-0.1322878901447552,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001610,34,location_x_public_transport_time_to_gp,interaction,0.5268281624430753,29.917217326641374,31.206029189110094,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,income_deprivation,main,-1.390146684646611,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,employment_deprivation,main,0.29292847315470655,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,higher_education,main,0.21629390716552896,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,overcrowding,main,-0.2075686613718677,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,crime,main,0.5363717238108362,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,public_transport_time_to_gp,main,-1.2807312806447395,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location,location,-0.39706348010472114,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_income_deprivation,interaction,-0.6547487440563338,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_employment_deprivation,interaction,0.05094596317835962,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_higher_education,interaction,-0.061192514782861585,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_overcrowding,interaction,0.02708081972031541,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_crime,interaction,-0.4356920265016142,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001611,35,location_x_public_transport_time_to_gp,interaction,0.1347154753548808,22.96845740716786,19.79965037744374,0.0,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,income_deprivation,main,-1.4240664709182074,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,employment_deprivation,main,0.12348233177548697,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,higher_education,main,-3.742299897330162,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,overcrowding,main,0.7679336320786284,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,crime,main,0.5514637243180087,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,public_transport_time_to_gp,main,-0.270394888378319,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location,location,-1.333787879489722,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,Residual spatial/location contribution conditional on the fixed graph structure.,unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location_x_income_deprivation,interaction,0.3573107855660657,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location_x_employment_deprivation,interaction,-0.33411997386387843,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location_x_higher_education,interaction,0.7903191066923759,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location_x_overcrowding,interaction,-0.1653001807984865,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
2023-02-19,2023-02-25,2023-03-04,S02001612,36,location_x_crime,interaction,-0.3334531170981309,26.022066710670433,21.163664458473164,3.552713678800501e-15,target_iz_local,128,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,"Location–feature interaction for the named original variable, conditional on the fixed graph structure.",unverified_extrapolation,False,False,79d4d6c0cb55599546517aef60598e330b7dd07f31538b6995d964aeedaa5c64
